번호,과속방지턱관리번호,도로명,시도명,시군구명,소재지도로명주소,소재지지번주소,설치장소,과속방지턱재료,과속방지턱형태구분,과속방지턱높이,과속방지턱폭,과속방지턱연장,도로유형구분,규격여부,WGS84위도,WGS84경도,보차분리여부,연속형여부,과속방지턱설치연도,관리기관명,관리기관전화번호,데이터기준일자
395,151,대천로,부산광역시,해운대구,,부산광역시 해운대구 좌동 1318,고은유치원 5m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.16867828,129.1806208,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
396,152,대천로,부산광역시,해운대구,,부산광역시 해운대구 좌동 1318,삼성코아주상복합 102동 5m,아스팔트 콘크리트,원호형,10,360,1200,일반,Y,35.16867828,129.1806208,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
397,153,좌동순환로402번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1335,해송초등학교 20m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.16466581,129.1779832,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
398,154,좌동순환로402번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1335,해송초등학교 20m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.16466581,129.1779832,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
399,155,좌동순환로402번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1335,해송초등학교 20m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.16466581,129.1779832,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
400,156,양운로37번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1335,현대아파트 111동 50m,아스팔트 콘크리트,원호형,10,360,1200,일반,Y,35.16466581,129.1779832,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
401,157,세실로27번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1318,세종월드 프라자 5m,아스팔트 콘크리트,원호형,10,360,900,일반,Y,35.16867828,129.1806208,Y,N,,부산광역시 해운대구청,051-749-4684,2020-06-24
402,158,세실로27번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1368-7,동원듀크빌리지2단지아파트 203동 10m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.17309627,129.1665564,N,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
403,159,세실로27번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1368-7,동원듀크빌리지2단지아파트 놀이터 10m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.17309627,129.1665564,N,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
404,160,세실로27번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1388,대천램프교차로 40m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.17922616,129.1711673,N,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
405,161,세실로27번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1388,대천램프교차로 30m,아스팔트 콘크리트,원호형,10,360,700,일반,Y,35.17922616,129.1711673,N,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
406,162,좌동순환로99번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1377,장산공원 10m,아스팔트 콘크리트,원호형,10,360,800,일반,Y,35.17671338,129.1672229,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
407,163,좌동순환로99번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1377,장산공원 10m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.17671338,129.1672229,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
408,164,좌동순환로99번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1377,장산공원 10m,아스팔트 콘크리트,원호형,10,360,700,일반,Y,35.17671338,129.1672229,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
409,165,좌동순환로99번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1377,장산공원 10m,아스팔트 콘크리트,원호형,10,360,800,일반,Y,35.17671338,129.1672229,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
410,166,좌동순환로99번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1377,양운중학교 10m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.17671338,129.1672229,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
411,167,좌동순환로99번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1377,양운중학교 10m,아스팔트 콘크리트,원호형,10,360,800,일반,Y,35.17671338,129.1672229,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
412,168,대천로67번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1369,양운초등학교 10m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.17388872,129.1657005,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
413,169,대천로67번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1369,부산외국인학교 10m,아스팔트 콘크리트,원호형,10,360,1200,일반,Y,35.17388872,129.1657005,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
414,170,대천로67번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1369,동원듀크빌리지3단지아파트 302동 10m,아스팔트 콘크리트,원호형,10,360,1200,일반,Y,35.17388872,129.1657005,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
415,171,우동3로,부산광역시,해운대구,,부산광역시 해운대구 우동 55-1,동원듀크빌리지3단지아파트 301동 10m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.17304838,129.1640418,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
416,172,우동3로,부산광역시,해운대구,,부산광역시 해운대구 우동 55-1,동원듀크빌리지1단지아파트 107동 10m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.17304838,129.1640418,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
417,173,우동3로,부산광역시,해운대구,,부산광역시 해운대구 우동 산 71-6,동원듀크빌리지1단지아파트 103동 10m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.17210885,129.1642589,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
418,174,우동3로,부산광역시,해운대구,,부산광역시 해운대구 우동 273-4,동원듀크빌리지1단지아파트 101동 10m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.17133673,129.1639405,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
419,175,대천로67번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1362,동원듀크빌리지1단지아파트 101동 10m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.17235666,129.1647345,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
420,176,대천로67번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1362,동원듀크빌리지1단지아파트 104동 10m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.17235666,129.1647345,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
421,177,대천로67번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1362,동원듀크빌리지1단지아파트 108동 20m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.17235666,129.1647345,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
422,178,대천로67번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1362,동원듀크빌리지2단지아파트 203동 10m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.17235666,129.1647345,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
423,179,대천로67번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1362,부산외국인학교 10m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.17235666,129.1647345,N,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
424,180,대천로67번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1355-5,이철엽세무회계사무소 5m,아스팔트 콘크리트,원호형,10,360,400,소로,N,35.16687229,129.1660832,Y,N,,부산광역시 해운대구청,051-749-4684,2020-06-24
425,181,대천로,부산광역시,해운대구,,부산광역시 해운대구 좌동 1351,코오롱아파트 109동 10m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.17015607,129.1686,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
426,182,대천로,부산광역시,해운대구,,부산광역시 해운대구 좌동 1368-7,좌3동주민센터 10m,아스팔트 콘크리트,원호형,10,360,500,일반,Y,35.17309627,129.1665564,Y,N,,부산광역시 해운대구청,051-749-4684,2020-06-24
427,183,대천로,부산광역시,해운대구,,부산광역시 해운대구 좌동 1417,동신아파트 105동 20m,아스팔트 콘크리트,원호형,10,360,780,일반,Y,35.17659159,129.1807024,Y,N,,부산광역시 해운대구청,051-749-4684,2020-06-24
428,184,세실로,부산광역시,해운대구,,부산광역시 해운대구 좌동 1409,상당중학교 20m,아스팔트 콘크리트,원호형,10,360,1240,일반,Y,35.17903451,129.1769831,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
429,185,세실로,부산광역시,해운대구,,부산광역시 해운대구 좌동 1409,상당초등학교 20m,아스팔트 콘크리트,원호형,10,360,1240,일반,Y,35.17903451,129.1769831,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
430,186,세실로,부산광역시,해운대구,,부산광역시 해운대구 좌동 1409,부산한마음스포츠센터 40m,아스팔트 콘크리트,원호형,10,360,1240,일반,Y,35.17903451,129.1769831,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
431,187,세실로,부산광역시,해운대구,,부산광역시 해운대구 좌동 1409,부산한마음스포츠센터 20m,아스팔트 콘크리트,원호형,10,360,1240,일반,Y,35.17903451,129.1769831,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
432,188,좌동순환로,부산광역시,해운대구,,부산광역시 해운대구 좌동 1422,부흥중학교 30m,아스팔트 콘크리트,원호형,10,360,620,일반,Y,35.17508436,129.1836666,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
433,189,대천로103번길,부산광역시,해운대구,,부산광역시 해운대구 좌동 1402,상당중학교 30m,아스팔트 콘크리트,원호형,10,360,1240,일반,Y,35.17937598,129.1761647,Y,N,,부산광역시 해운대구청,051-749-4684,2020-06-24
434,190,송정중앙로,부산광역시,해운대구,,부산광역시 해운대구 송정동 197,김영삼치과 5m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.18368043,129.2040699,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
435,191,송정1로8번길,부산광역시,해운대구,,부산광역시 해운대구 송정동 451-19,JS 진성통상 5m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.18275278,129.199456,N,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
436,192,송정1로,부산광역시,해운대구,,부산광역시 해운대구 송정동 156-2,여호와증인해운대 5m,아스팔트 콘크리트,원호형,10,360,1000,일반,Y,35.182208,129.1992391,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
437,193,송정1로7번길,부산광역시,해운대구,,부산광역시 해운대구 송정동 451,성림빌리지 5m,아스팔트 콘크리트,원호형,10,360,1000,일반,Y,35.18401024,129.2008139,N,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
438,194,송정1로,부산광역시,해운대구,,부산광역시 해운대구 송정동 156-2,티바두마리치킨 5m,아스팔트 콘크리트,원호형,10,360,1200,일반,Y,35.18219886,129.1992978,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
439,195,송정광어골로82번길,부산광역시,해운대구,,부산광역시 해운대구 송정동 460-4,조광 리치빌 5m,아스팔트 콘크리트,원호형,10,360,500,소로,N,35.1790614,129.197206,N,N,,부산광역시 해운대구청,051-749-4684,2020-06-24
440,196,송정구덕포길,부산광역시,해운대구,,부산광역시 해운대구 송정동 799-7,커피스미스 60m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.17150354,129.1976439,N,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
441,197,송정구덕포길,부산광역시,해운대구,,부산광역시 해운대구 송정동 799-10,샤브막심 60m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.17017295,129.1972951,N,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
442,198,송정해변로,부산광역시,해운대구,,부산광역시 해운대구 송정동 297-11,빈스빈스 10m,아스팔트 콘크리트,원호형,10,360,1200,일반,Y,35.18076133,129.2030277,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
443,199,송정해변로,부산광역시,해운대구,,부산광역시 해운대구 송정동 289-15,베럴커피 5m,아스팔트 콘크리트,원호형,10,360,800,일반,Y,35.18082999,129.2042803,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
444,200,송정중앙로,부산광역시,해운대구,,부산광역시 해운대구 송정동 197,새마을금고 5m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.18368043,129.2040699,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
445,201,송정중앙로21번길,부산광역시,해운대구,,부산광역시 해운대구 송정동 197,송정동주민센터 10m,아스팔트 콘크리트,원호형,10,360,800,일반,Y,35.18368043,129.2040699,N,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
446,202,송정중앙로21번길,부산광역시,해운대구,,부산광역시 해운대구 송정동 186,은하빌리지 5m,아스팔트 콘크리트,원호형,10,360,800,일반,Y,35.18468883,129.2041836,N,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
447,203,송정중앙로21번길,부산광역시,해운대구,,부산광역시 해운대구 송정동 186,남양유업 송정주간대리점 5m,아스팔트 콘크리트,원호형,10,360,700,일반,Y,35.18468883,129.2041836,N,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
448,204,송정중앙로9번길,부산광역시,해운대구,,부산광역시 해운대구 송정동 186,세종스마트빌라 10m,아스팔트 콘크리트,원호형,10,360,500,일반,Y,35.18468883,129.2041836,N,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
449,205,송정중앙로9번길,부산광역시,해운대구,,부산광역시 해운대구 송정동 186,진일빌라 10m,아스팔트 콘크리트,원호형,10,360,500,일반,Y,35.18468883,129.2041836,N,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
450,206,송정중앙로9번길,부산광역시,해운대구,,부산광역시 해운대구 송정동 186,금강빌라 A동 5m,아스팔트 콘크리트,원호형,10,360,500,일반,Y,35.18468883,129.2041836,N,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
451,207,해운대로,부산광역시,해운대구,,부산광역시 해운대구 송정동 943,메트로빌 5m,아스팔트 콘크리트,원호형,10,360,600,일반,Y,35.18861824,129.2042416,Y,N,,부산광역시 해운대구청,051-749-4684,2020-06-24
452,208,해운대로,부산광역시,해운대구,,부산광역시 해운대구 송정동 940,송정초등학교 10m,아스팔트 콘크리트,원호형,10,360,500,일반,Y,35.19080432,129.2046692,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
453,209,해운대로,부산광역시,해운대구,,부산광역시 해운대구 송정동 940,송정초등학교 10m,아스팔트 콘크리트,원호형,10,360,500,일반,Y,35.19080432,129.2046692,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
454,210,해운대로,부산광역시,해운대구,,부산광역시 해운대구 송정동 940,송정초등학교 10m,아스팔트 콘크리트,원호형,10,360,500,일반,Y,35.19080432,129.2046692,Y,Y,,부산광역시 해운대구청,051-749-4684,2020-06-24
