,id,left,top,right,bottom,fid,ADM_SECT_C,SGG_NM,SGG_OID,COL_ADM_SE,GID,도로폭_평균,도로길이_평균,신호등개수,어린이보호구역수,교차로수,경사도,과속방지턱개수,안전센터근처여부,2.5도로폭이하개수,출동취약지수,신호현시지수
791,5949,1124412.5608,1675698.552,1124712.5608,1675398.552,14,26440,강서구,33,26440,116,0.08333333333333333,0.013103043478260868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16310304347826085,4.8368969565217395
792,6086,1124712.5608,1690998.552,1125012.5608,1690698.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.04,5.04
793,6087,1124712.5608,1690698.552,1125012.5608,1690398.552,14,26440,강서구,33,26440,116,0.06331666666666666,0.0020099737121928164,0.0,0.0,0.0,0.02,0.0,0.0,0.012345679012345678,-0.0451157761813286,4.954884223818671
794,6088,1124712.5608,1690398.552,1125012.5608,1690098.552,14,26440,강서구,33,26440,116,0.07440000000000001,0.001745405640359168,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.09566540564035918,4.904334594359641
795,6089,1124712.5608,1690098.552,1125012.5608,1689798.552,14,26440,강서구,33,26440,116,0.08333333333333333,0.004383270321361058,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.11438327032136104,4.885616729678639
796,6098,1124712.5608,1687398.552,1125012.5608,1687098.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.04,5.04
797,6100,1124712.5608,1686798.552,1125012.5608,1686498.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
798,6101,1124712.5608,1686498.552,1125012.5608,1686198.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
799,6102,1124712.5608,1686198.552,1125012.5608,1685898.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
800,6103,1124712.5608,1685898.552,1125012.5608,1685598.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
801,6105,1124712.5608,1685298.552,1125012.5608,1684998.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.04,5.04
802,6106,1124712.5608,1684998.552,1125012.5608,1684698.552,14,26440,강서구,33,26440,116,0.5,0.0035987712665406426,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.8635987712665406,4.136401228733459
803,6107,1124712.5608,1684698.552,1125012.5608,1684398.552,14,26440,강서구,33,26440,116,0.25,0.0029111531190926273,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.41291115311909266,4.587088846880907
804,6108,1124712.5608,1684398.552,1125012.5608,1684098.552,14,26440,강서구,33,26440,116,0.3,0.0027516540642722113,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.5027516540642722,4.497248345935728
805,6109,1124712.5608,1684098.552,1125012.5608,1683798.552,14,26440,강서구,33,26440,116,0.2916666666666667,0.11435727788279772,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.5993572778827978,4.400642722117202
806,6110,1124712.5608,1683798.552,1125012.5608,1683498.552,14,26440,강서구,33,26440,116,0.3888888833333333,0.013447542533081284,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.6734475325330813,4.326552467466919
807,6111,1124712.5608,1683498.552,1125012.5608,1683198.552,14,26440,강서구,33,26440,116,0.41079445,0.012980408790170131,0.043478260869565216,0.0,0.0,0.02,0.0,0.0,0.0,-0.6254538970510397,4.591937407296786
808,6112,1124712.5608,1683198.552,1125012.5608,1682898.552,14,26440,강서구,33,26440,116,0.2833583333333333,0.0018575259924385632,0.043478260869565216,0.0,0.0,0.02,0.0,0.0,0.0,-0.3849460042533081,4.832445300094518
809,6113,1124712.5608,1682898.552,1125012.5608,1682598.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.6,5.6
810,6114,1124712.5608,1682598.552,1125012.5608,1682298.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
811,6115,1124712.5608,1682298.552,1125012.5608,1681998.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
812,6116,1124712.5608,1681998.552,1125012.5608,1681698.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
813,6117,1124712.5608,1681698.552,1125012.5608,1681398.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
814,6118,1124712.5608,1681398.552,1125012.5608,1681098.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
815,6119,1124712.5608,1681098.552,1125012.5608,1680798.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
816,6120,1124712.5608,1680798.552,1125012.5608,1680498.552,14,26440,강서구,33,26440,116,0.08171388333333333,0.01162035641068053,0.021739130434782608,0.25,0.2,0.15,0.0,0.0,0.08641975308641975,1.0608222971749341,6.169517949348848
817,6121,1124712.5608,1680498.552,1125012.5608,1680198.552,14,26440,강서구,33,26440,116,0.07155416666666665,0.009096064508506614,0.0,0.0,0.0,0.15,0.0,0.0,0.012345679012345678,0.19297063302235756,5.192970633022358
818,6122,1124712.5608,1680198.552,1125012.5608,1679898.552,14,26440,강서구,33,26440,116,0.03333333333333333,0.0021833648393194704,0.0,0.0,0.0,0.02,0.0,0.0,0.012345679012345678,0.008680832691544736,5.008680832691545
819,6123,1124712.5608,1679898.552,1125012.5608,1679598.552,14,26440,강서구,33,26440,116,0.5,0.006689508506616256,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2933104914933837,5.293310491493384
820,6124,1124712.5608,1679598.552,1125012.5608,1679298.552,14,26440,강서구,33,26440,116,0.4583333333333333,0.005453686200378071,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.6295463137996219,5.629546313799622
821,6125,1124712.5608,1679298.552,1125012.5608,1678998.552,14,26440,강서구,33,26440,116,0.3333333333333333,0.0024196597353497162,0.021739130434782608,0.0,0.2,0.02,0.0,0.0,0.0,-0.2589413988657845,4.849754253308129
822,6126,1124712.5608,1678998.552,1125012.5608,1678698.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.04,5.04
823,6127,1124712.5608,1678698.552,1125012.5608,1678398.552,14,26440,강서구,33,26440,116,0.375,0.009194234404536861,0.021739130434782608,0.0,0.2,0.02,0.0,0.0,0.0,-0.34071597353497174,4.767979678638942
824,6128,1124712.5608,1678398.552,1125012.5608,1678098.552,14,26440,강서구,33,26440,116,0.2916666666666667,0.0044305293005671076,0.0,0.0,0.0,0.02,0.0,1.0,0.0,-3.489430529300567,1.510569470699433
825,6129,1124712.5608,1678098.552,1125012.5608,1677798.552,14,26440,강서구,33,26440,116,0.43361,0.00788563327032136,0.021739130434782608,0.0,0.4,0.02,0.0,1.0,0.0,-3.184905372400756,1.9237902797731579
826,6130,1124712.5608,1677798.552,1125012.5608,1677498.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,2.0
827,6131,1124712.5608,1677498.552,1125012.5608,1677198.552,14,26440,강서구,33,26440,116,0.25,0.0015122873345935726,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.4515122873345936,1.5484877126654064
828,6132,1124712.5608,1677198.552,1125012.5608,1676898.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,2.0
829,6136,1124712.5608,1675998.552,1125012.5608,1675698.552,14,26440,강서구,33,26440,116,0.08333333333333333,0.013103043478260868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16310304347826085,4.8368969565217395
830,6137,1124712.5608,1675698.552,1125012.5608,1675398.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
831,6138,1124712.5608,1675398.552,1125012.5608,1675098.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
832,6273,1125012.5608,1691298.552,1125312.5608,1690998.552,14,26440,강서구,33,26440,116,0.06666666666666667,0.010226843100189035,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.09022684310018902,4.909773156899811
833,6274,1125012.5608,1690998.552,1125312.5608,1690698.552,14,26440,강서구,33,26440,116,0.05,0.0047613421550094515,0.0,0.0,0.0,0.02,0.0,0.0,0.012345679012345678,-0.02389714462414526,4.976102855375855
834,6275,1125012.5608,1690698.552,1125312.5608,1690398.552,14,26440,강서구,33,26440,116,0.05,0.004068998109640831,0.0,0.0,0.0,0.02,0.0,0.0,0.012345679012345678,-0.02320480057877664,4.976795199421224
835,6276,1125012.5608,1690398.552,1125312.5608,1690098.552,14,26440,강서구,33,26440,116,0.06666666666666667,0.010226843100189035,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.09022684310018902,4.909773156899811
836,6277,1125012.5608,1690098.552,1125312.5608,1689798.552,14,26440,강서구,33,26440,116,0.08333333333333333,0.004383270321361058,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.11438327032136104,4.885616729678639
837,6278,1125012.5608,1689798.552,1125312.5608,1689498.552,14,26440,강서구,33,26440,116,0.08333333333333333,0.004383270321361058,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.11438327032136104,4.885616729678639
838,6279,1125012.5608,1689498.552,1125312.5608,1689198.552,14,26440,강서구,33,26440,116,0.08333333333333333,0.004383270321361058,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.11438327032136104,4.885616729678639
839,6280,1125012.5608,1689198.552,1125312.5608,1688898.552,14,26440,강서구,33,26440,116,0.10833333333333334,0.005088610586011341,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.16008861058601134,4.839911389413989
840,6285,1125012.5608,1687698.552,1125312.5608,1687398.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.04,5.04
841,6286,1125012.5608,1687398.552,1125312.5608,1687098.552,14,26440,강서구,33,26440,116,0.11666666666666667,0.01976134215500945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22976134215500948,4.770238657844991
842,6287,1125012.5608,1687098.552,1125312.5608,1686798.552,14,26440,강서구,33,26440,116,0.11666666666666667,0.01976134215500945,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.18976134215500945,4.810238657844991
843,6288,1125012.5608,1686798.552,1125312.5608,1686498.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
844,6289,1125012.5608,1686498.552,1125312.5608,1686198.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
845,6290,1125012.5608,1686198.552,1125312.5608,1685898.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
846,6291,1125012.5608,1685898.552,1125312.5608,1685598.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.6,5.6
847,6292,1125012.5608,1685598.552,1125312.5608,1685298.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.6,5.6
848,6293,1125012.5608,1685298.552,1125312.5608,1684998.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.04,5.04
849,6294,1125012.5608,1684998.552,1125312.5608,1684698.552,14,26440,강서구,33,26440,116,0.5,0.0035987712665406426,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.8635987712665406,4.136401228733459
850,6295,1125012.5608,1684698.552,1125312.5608,1684398.552,14,26440,강서구,33,26440,116,0.3333333333333333,0.00262523629489603,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.562625236294896,4.437374763705104
851,6296,1125012.5608,1684398.552,1125312.5608,1684098.552,14,26440,강서구,33,26440,116,0.3,0.0019057183364839317,0.021739130434782608,0.0,0.2,0.15,0.0,0.0,0.0,0.061572542533081275,5.1702681947069955
852,6297,1125012.5608,1684098.552,1125312.5608,1683798.552,14,26440,강서구,33,26440,116,0.5,0.1306391776937618,0.043478260869565216,0.0,0.0,0.07,0.0,0.0,0.0,-0.8036826559546314,4.413708648393195
853,6298,1125012.5608,1683798.552,1125312.5608,1683498.552,14,26440,강서구,33,26440,116,0.39294666666666667,0.05470572448015122,0.021739130434782608,0.0,0.2,0.02,0.0,0.0,0.0,-0.4185314636105861,4.690164188563328
854,6299,1125012.5608,1683498.552,1125312.5608,1683198.552,14,26440,강서구,33,26440,116,0.2643875,0.0016049675094517957,0.043478260869565216,0.0,0.0,0.02,0.0,0.0,0.0,-0.35054594577032133,4.866845358577505
855,6300,1125012.5608,1683198.552,1125312.5608,1682898.552,14,26440,강서구,33,26440,116,0.251,0.0017468879962192815,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.14645311200378067,5.146453112003781
856,6301,1125012.5608,1682898.552,1125312.5608,1682598.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
857,6302,1125012.5608,1682598.552,1125312.5608,1682298.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
858,6303,1125012.5608,1682298.552,1125312.5608,1681998.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
859,6304,1125012.5608,1681998.552,1125312.5608,1681698.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
860,6305,1125012.5608,1681698.552,1125312.5608,1681398.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
861,6306,1125012.5608,1681398.552,1125312.5608,1681098.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
862,6307,1125012.5608,1681098.552,1125312.5608,1680798.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
863,6308,1125012.5608,1680798.552,1125312.5608,1680498.552,14,26440,강서구,33,26440,116,0.2972458333333333,0.010506852551984877,0.021739130434782608,0.0,0.2,0.6,0.0,0.0,0.0,0.9579289083175803,6.066624560491494
864,6309,1125012.5608,1680498.552,1125312.5608,1680198.552,14,26440,강서구,33,26440,116,0.3111583333333333,0.0035326086956521735,0.0,0.0,0.0,0.15,0.0,0.0,0.0,-0.26361760869565215,4.736382391304348
865,6310,1125012.5608,1680198.552,1125312.5608,1679898.552,14,26440,강서구,33,26440,116,0.28888888333333335,0.004045368620037806,0.021739130434782608,0.0,0.2,0.02,0.0,0.0,0.012345679012345678,-0.14970290021960853,4.958992751954305
866,6311,1125012.5608,1679898.552,1125312.5608,1679598.552,14,26440,강서구,33,26440,116,0.3416666666666667,0.00338492438563327,0.043478260869565216,0.0,0.4,0.02,0.0,0.0,0.012345679012345678,0.05943579488436139,5.276827099232188
867,6312,1125012.5608,1679598.552,1125312.5608,1679298.552,14,26440,강서구,33,26440,116,0.2916666666666667,0.0009853497164461246,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.4859853497164462,4.514014650283554
868,6313,1125012.5608,1679298.552,1125312.5608,1678998.552,14,26440,강서구,33,26440,116,0.375,0.0027303875236294895,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.6377303875236295,4.3622696124763705
869,6314,1125012.5608,1678998.552,1125312.5608,1678698.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.04,5.04
870,6315,1125012.5608,1678698.552,1125312.5608,1678398.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,-2.96,2.04
871,6316,1125012.5608,1678398.552,1125312.5608,1678098.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,-2.96,2.04
872,6317,1125012.5608,1678098.552,1125312.5608,1677798.552,14,26440,강서구,33,26440,116,0.6250416666666666,0.011370510396975425,0.021739130434782608,0.0,0.2,0.02,0.0,1.0,0.0,-3.7929672495274103,1.3157284026465037
873,6318,1125012.5608,1677798.552,1125312.5608,1677498.552,14,26440,강서구,33,26440,116,0.2462963,0.0018202583482986767,0.08695652173913043,0.5,0.4,0.0,0.0,1.0,0.0,-1.9512405548700378,3.4835420538256145
874,6319,1125012.5608,1677498.552,1125312.5608,1677198.552,14,26440,강서구,33,26440,116,0.3611111166666667,0.0030899495912098296,0.0,0.0,0.2,0.0,0.0,1.0,0.0,-3.39308995959121,1.6069100404087902
875,6320,1125012.5608,1677198.552,1125312.5608,1676898.552,14,26440,강서구,33,26440,116,0.25416666666666665,0.002262523629489603,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.4597625236294896,1.5402374763705104
876,6324,1125012.5608,1675998.552,1125312.5608,1675698.552,14,26440,강서구,33,26440,116,0.08333333333333333,0.013103043478260868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16310304347826085,4.8368969565217395
877,6325,1125012.5608,1675698.552,1125312.5608,1675398.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
878,6326,1125012.5608,1675398.552,1125312.5608,1675098.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
879,6460,1125312.5608,1691598.552,1125612.5608,1691298.552,14,26440,강서구,33,26440,116,0.06666666666666667,0.010226843100189035,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.09022684310018902,4.909773156899811
880,6461,1125312.5608,1691298.552,1125612.5608,1690998.552,14,26440,강서구,33,26440,116,0.06666666666666667,0.010226843100189035,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.09022684310018902,4.909773156899811
881,6462,1125312.5608,1690998.552,1125612.5608,1690698.552,14,26440,강서구,33,26440,116,0.0375,0.0011649338374291115,0.0,0.0,0.0,0.02,0.0,0.0,0.037037037037037035,0.06392765875516349,5.063927658755164
882,6463,1125312.5608,1690698.552,1125612.5608,1690398.552,14,26440,강서구,33,26440,116,0.0625,0.0009279353733459356,0.0,0.0,0.0,0.02,0.0,0.0,0.012345679012345678,-0.042563737842481734,4.957436262157518
883,6464,1125312.5608,1690398.552,1125612.5608,1690098.552,14,26440,강서구,33,26440,116,0.075,0.005208392013232513,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.10020839201323252,4.899791607986767
884,6465,1125312.5608,1690098.552,1125612.5608,1689798.552,14,26440,강서구,33,26440,116,0.03333333333333333,0.0029914933837429107,0.0,0.0,0.0,0.02,0.0,0.0,0.012345679012345678,0.007872704147121296,5.007872704147121
885,6466,1125312.5608,1689798.552,1125612.5608,1689498.552,14,26440,강서구,33,26440,116,0.03333333333333333,0.0029914933837429107,0.0,0.0,0.0,0.02,0.0,0.0,0.012345679012345678,0.007872704147121296,5.007872704147121
886,6467,1125312.5608,1689498.552,1125612.5608,1689198.552,14,26440,강서구,33,26440,116,0.03333333333333333,0.0029914933837429107,0.0,0.0,0.0,0.02,0.0,0.0,0.012345679012345678,0.007872704147121296,5.007872704147121
887,6468,1125312.5608,1689198.552,1125612.5608,1688898.552,14,26440,강서구,33,26440,116,0.09444445,0.003997321991965973,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.13399733199196598,4.866002668008034
888,6469,1125312.5608,1688898.552,1125612.5608,1688598.552,14,26440,강서구,33,26440,116,0.06666666666666667,0.0018147448015122872,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.08181474480151227,4.9181852551984875
889,6470,1125312.5608,1688598.552,1125612.5608,1688298.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.04,5.04
890,6474,1125312.5608,1687398.552,1125612.5608,1687098.552,14,26440,강서구,33,26440,116,0.07,0.01976134215500945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14576134215500947,4.8542386578449905
891,6475,1125312.5608,1687098.552,1125612.5608,1686798.552,14,26440,강서구,33,26440,116,0.22888888333333332,0.029399810964083173,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.4013998009640832,4.598600199035917
892,6476,1125312.5608,1686798.552,1125612.5608,1686498.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.3,5.3
893,6477,1125312.5608,1686498.552,1125612.5608,1686198.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.3,5.3
894,6478,1125312.5608,1686198.552,1125612.5608,1685898.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
895,6479,1125312.5608,1685898.552,1125612.5608,1685598.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.6,5.6
896,6480,1125312.5608,1685598.552,1125612.5608,1685298.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.6,5.6
897,6481,1125312.5608,1685298.552,1125612.5608,1684998.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.04,5.04
898,6482,1125312.5608,1684998.552,1125612.5608,1684698.552,14,26440,강서구,33,26440,116,0.25,0.0013657844990548204,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.41136578449905487,4.588634215500945
899,6483,1125312.5608,1684698.552,1125612.5608,1684398.552,14,26440,강서구,33,26440,116,0.38898095,0.006602253239603024,0.043478260869565216,0.0,0.2,0.0,0.0,0.0,0.0,-0.3598114415004726,4.857579862847354
900,6484,1125312.5608,1684398.552,1125612.5608,1684098.552,14,26440,강서구,33,26440,116,0.3080261833333333,0.006480187010869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5609273170108696,4.4390726829891305
901,6485,1125312.5608,1684098.552,1125612.5608,1683798.552,14,26440,강서구,33,26440,116,0.3526708333333334,0.010185819352551985,0.043478260869565216,0.0,0.0,0.02,0.0,0.0,0.0,-0.5180367976134217,4.699354506734404
902,6486,1125312.5608,1683798.552,1125612.5608,1683498.552,14,26440,강서구,33,26440,116,0.3096166666666667,0.059327382443289216,0.043478260869565216,0.0,0.0,0.02,0.0,0.0,0.0,-0.4896808607041589,4.727710443643668
903,6487,1125312.5608,1683498.552,1125612.5608,1683198.552,14,26440,강서구,33,26440,116,0.3310416666666667,0.059564437027410204,0.0,0.0,0.2,0.02,0.0,0.0,0.0,-0.35543943702741027,4.64456056297259
904,6488,1125312.5608,1683198.552,1125612.5608,1682898.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.6,5.6
905,6489,1125312.5608,1682898.552,1125612.5608,1682598.552,14,26440,강서구,33,26440,116,0.3339,0.0021212547258979207,0.0,0.0,0.0,0.3,0.0,0.0,0.0,-0.0031412547258979416,4.9968587452741025
906,6490,1125312.5608,1682598.552,1125612.5608,1682298.552,14,26440,강서구,33,26440,116,0.09991666666666667,0.00044280718336483924,0.0,0.0,0.0,0.02,0.0,0.0,0.0,-0.14029280718336484,4.859707192816635
907,6491,1125312.5608,1682298.552,1125612.5608,1681998.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.3,5.3
908,6492,1125312.5608,1681998.552,1125612.5608,1681698.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
909,6493,1125312.5608,1681698.552,1125612.5608,1681398.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
910,6494,1125312.5608,1681398.552,1125612.5608,1681098.552,14,26440,강서구,33,26440,116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
911,6495,1125312.5608,1681098.552,1125612.5608,1680798.552,14,26440,강서구,33,26440,116,0.27138333333333337,0.0024147566162570884,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5090952433837428,6.509095243383743
912,6496,1125312.5608,1680798.552,1125612.5608,1680498.552,14,26440,강서구,33,26440,116,0.35527333333333333,0.008494102079395084,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.6120138979206045,6.612013897920605
